Date, ZC025YR, ZC050YR, ZC075YR, ZC100YR, ZC125YR, ZC150YR, ZC175YR, ZC200YR, ZC225YR, ZC250YR, ZC275YR, ZC300YR, ZC325YR, ZC350YR, ZC375YR, ZC400YR, ZC425YR, ZC450YR, ZC475YR, ZC500YR, ZC525YR, ZC550YR, ZC575YR, ZC600YR, ZC625YR, ZC650YR, ZC675YR, ZC700YR, ZC725YR, ZC750YR, ZC775YR, ZC800YR, ZC825YR, ZC850YR, ZC875YR, ZC900YR, ZC925YR, ZC950YR, ZC975YR, ZC1000YR, ZC1025YR, ZC1050YR, ZC1075YR, ZC1100YR, ZC1125YR, ZC1150YR, ZC1175YR, ZC1200YR, ZC1225YR, ZC1250YR, ZC1275YR, ZC1300YR, ZC1325YR, ZC1350YR, ZC1375YR, ZC1400YR, ZC1425YR, ZC1450YR, ZC1475YR, ZC1500YR, ZC1525YR, ZC1550YR, ZC1575YR, ZC1600YR, ZC1625YR, ZC1650YR, ZC1675YR, ZC1700YR, ZC1725YR, ZC1750YR, ZC1775YR, ZC1800YR, ZC1825YR, ZC1850YR, ZC1875YR, ZC1900YR, ZC1925YR, ZC1950YR, ZC1975YR, ZC2000YR, ZC2025YR, ZC2050YR, ZC2075YR, ZC2100YR, ZC2125YR, ZC2150YR, ZC2175YR, ZC2200YR, ZC2225YR, ZC2250YR, ZC2275YR, ZC2300YR, ZC2325YR, ZC2350YR, ZC2375YR, ZC2400YR, ZC2425YR, ZC2450YR, ZC2475YR, ZC2500YR, ZC2525YR, ZC2550YR, ZC2575YR, ZC2600YR, ZC2625YR, ZC2650YR, ZC2675YR, ZC2700YR, ZC2725YR, ZC2750YR, ZC2775YR, ZC2800YR, ZC2825YR, ZC2850YR, ZC2875YR, ZC2900YR, ZC2925YR, ZC2950YR, ZC2975YR, ZC3000YR, 
2023-07-03, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
2023-07-04, 0.0496776000, 0.0513495000, 0.0522288000, 0.0531080000, 0.0485820000, 0.0473848000, 0.0461483000, 0.0449218000, 0.0437379000, 0.0426171000, 0.0415721000, 0.0406094000, 0.0397311000, 0.0389365000, 0.0382224000, 0.0375844000, 0.0370170000, 0.0365143000, 0.0360702000, 0.0356787000, 0.0353340000, 0.0350307000, 0.0347635000, 0.0345279000, 0.0343197000, 0.0341351000, 0.0339707000, 0.0338237000, 0.0336915000, 0.0335720000, 0.0334632000, 0.0333637000, 0.0332722000, 0.0331874000, 0.0331085000, 0.0330349000, 0.0329658000, 0.0329008000, 0.0328396000, 0.0327818000, 0.0327271000, 0.0326755000, 0.0326266000, 0.0325805000, 0.0325370000, 0.0324959000, 0.0324573000, 0.0324210000, 0.0323869000, 0.0323550000, 0.0323251000, 0.0322972000, 0.0322711000, 0.0322468000, 0.0322240000, 0.0322027000, 0.0321828000, 0.0321641000, 0.0321465000, 0.0321298000, 0.0321139000, 0.0320987000, 0.0320840000, 0.0320698000, 0.0320558000, 0.0320419000, 0.0320281000, 0.0320141000, 0.0320000000, 0.0319856000, 0.0319707000, 0.0319554000, 0.0319396000, 0.0319231000, 0.0319060000, 0.0318881000, 0.0318695000, 0.0318500000, 0.0318298000, 0.0318087000, 0.0317867000, 0.0317639000, 0.0317402000, 0.0317158000, 0.0316905000, 0.0316644000, 0.0316376000, 0.0316100000, 0.0315818000, 0.0315529000, 0.0315235000, 0.0314936000, 0.0314632000, 0.0314323000, 0.0314012000, 0.0313697000, 0.0313381000, 0.0313063000, 0.0312744000, 0.0312425000, 0.0312106000, 0.0311789000, 0.0311474000, 0.0311161000, 0.0310851000, 0.0310545000, 0.0310244000, 0.0309947000, 0.0309657000, 0.0309372000, 0.0309095000, 0.0308824000, 0.0308562000, 0.0308308000, 0.0308062000, 0.0307826000, 0.0307600000, 0.0307383000, 0.0307177000, 0.0306982000, 
2023-07-05, 0.0495859000, 0.0514227000, 0.0522502000, 0.0530776000, 0.0488997000, 0.0477542000, 0.0465684000, 0.0453900000, 0.0442498000, 0.0431678000, 0.0421565000, 0.0412223000, 0.0403681000, 0.0395936000, 0.0388962000, 0.0382724000, 0.0377172000, 0.0372253000, 0.0367913000, 0.0364096000, 0.0360746000, 0.0357811000, 0.0355243000, 0.0352996000, 0.0351028000, 0.0349302000, 0.0347784000, 0.0346444000, 0.0345256000, 0.0344197000, 0.0343246000, 0.0342387000, 0.0341605000, 0.0340888000, 0.0340225000, 0.0339609000, 0.0339031000, 0.0338486000, 0.0337971000, 0.0337480000, 0.0337011000, 0.0336562000, 0.0336132000, 0.0335718000, 0.0335321000, 0.0334938000, 0.0334571000, 0.0334218000, 0.0333878000, 0.0333552000, 0.0333239000, 0.0332939000, 0.0332652000, 0.0332376000, 0.0332112000, 0.0331859000, 0.0331617000, 0.0331384000, 0.0331160000, 0.0330944000, 0.0330736000, 0.0330534000, 0.0330338000, 0.0330147000, 0.0329961000, 0.0329777000, 0.0329596000, 0.0329417000, 0.0329238000, 0.0329060000, 0.0328881000, 0.0328700000, 0.0328517000, 0.0328332000, 0.0328144000, 0.0327952000, 0.0327755000, 0.0327555000, 0.0327349000, 0.0327138000, 0.0326923000, 0.0326701000, 0.0326474000, 0.0326241000, 0.0326003000, 0.0325759000, 0.0325510000, 0.0325255000, 0.0324996000, 0.0324731000, 0.0324462000, 0.0324189000, 0.0323911000, 0.0323630000, 0.0323346000, 0.0323059000, 0.0322769000, 0.0322478000, 0.0322185000, 0.0321892000, 0.0321598000, 0.0321304000, 0.0321010000, 0.0320718000, 0.0320427000, 0.0320138000, 0.0319852000, 0.0319568000, 0.0319289000, 0.0319013000, 0.0318742000, 0.0318475000, 0.0318214000, 0.0317959000, 0.0317710000, 0.0317468000, 0.0317233000, 0.0317005000, 0.0316785000, 0.0316572000, 
2023-07-06, 0.0496596000, 0.0515585000, 0.0525167000, 0.0534748000, 0.0493617000, 0.0482828000, 0.0471627000, 0.0460467000, 0.0449641000, 0.0439335000, 0.0429665000, 0.0420696000, 0.0412456000, 0.0404946000, 0.0398147000, 0.0392025000, 0.0386542000, 0.0381649000, 0.0377298000, 0.0373440000, 0.0370024000, 0.0367004000, 0.0364336000, 0.0361978000, 0.0359891000, 0.0358040000, 0.0356395000, 0.0354926000, 0.0353610000, 0.0352423000, 0.0351348000, 0.0350366000, 0.0349465000, 0.0348631000, 0.0347855000, 0.0347127000, 0.0346441000, 0.0345790000, 0.0345170000, 0.0344577000, 0.0344007000, 0.0343458000, 0.0342928000, 0.0342415000, 0.0341919000, 0.0341437000, 0.0340970000, 0.0340517000, 0.0340078000, 0.0339651000, 0.0339237000, 0.0338835000, 0.0338446000, 0.0338067000, 0.0337700000, 0.0337344000, 0.0336997000, 0.0336661000, 0.0336333000, 0.0336014000, 0.0335703000, 0.0335399000, 0.0335102000, 0.0334811000, 0.0334525000, 0.0334243000, 0.0333966000, 0.0333691000, 0.0333420000, 0.0333150000, 0.0332881000, 0.0332613000, 0.0332346000, 0.0332078000, 0.0331809000, 0.0331540000, 0.0331268000, 0.0330995000, 0.0330719000, 0.0330442000, 0.0330161000, 0.0329878000, 0.0329591000, 0.0329302000, 0.0329010000, 0.0328715000, 0.0328417000, 0.0328117000, 0.0327813000, 0.0327508000, 0.0327200000, 0.0326890000, 0.0326578000, 0.0326265000, 0.0325951000, 0.0325636000, 0.0325321000, 0.0325005000, 0.0324690000, 0.0324376000, 0.0324063000, 0.0323751000, 0.0323441000, 0.0323134000, 0.0322829000, 0.0322528000, 0.0322230000, 0.0321937000, 0.0321647000, 0.0321363000, 0.0321084000, 0.0320810000, 0.0320543000, 0.0320282000, 0.0320027000, 0.0319779000, 0.0319539000, 0.0319307000, 0.0319082000, 0.0318866000, 
2023-07-07, 0.0494307000, 0.0514878000, 0.0525029000, 0.0535180000, 0.0496286000, 0.0485919000, 0.0475143000, 0.0464402000, 0.0453975000, 0.0444041000, 0.0434709000, 0.0426042000, 0.0418064000, 0.0410779000, 0.0404170000, 0.0398207000, 0.0392854000, 0.0388069000, 0.0383807000, 0.0380021000, 0.0376667000, 0.0373701000, 0.0371081000, 0.0368767000, 0.0366725000, 0.0364920000, 0.0363322000, 0.0361904000, 0.0360643000, 0.0359516000, 0.0358504000, 0.0357590000, 0.0356761000, 0.0356004000, 0.0355307000, 0.0354662000, 0.0354060000, 0.0353496000, 0.0352963000, 0.0352457000, 0.0351974000, 0.0351511000, 0.0351066000, 0.0350636000, 0.0350220000, 0.0349816000, 0.0349423000, 0.0349040000, 0.0348667000, 0.0348302000, 0.0347946000, 0.0347597000, 0.0347256000, 0.0346921000, 0.0346593000, 0.0346271000, 0.0345954000, 0.0345643000, 0.0345336000, 0.0345033000, 0.0344735000, 0.0344439000, 0.0344147000, 0.0343857000, 0.0343568000, 0.0343282000, 0.0342996000, 0.0342710000, 0.0342425000, 0.0342139000, 0.0341853000, 0.0341566000, 0.0341277000, 0.0340986000, 0.0340694000, 0.0340399000, 0.0340102000, 0.0339802000, 0.0339499000, 0.0339194000, 0.0338886000, 0.0338575000, 0.0338261000, 0.0337945000, 0.0337625000, 0.0337304000, 0.0336979000, 0.0336653000, 0.0336325000, 0.0335995000, 0.0335663000, 0.0335330000, 0.0334997000, 0.0334663000, 0.0334328000, 0.0333994000, 0.0333660000, 0.0333328000, 0.0332996000, 0.0332667000, 0.0332339000, 0.0332014000, 0.0331692000, 0.0331373000, 0.0331058000, 0.0330747000, 0.0330440000, 0.0330138000, 0.0329842000, 0.0329551000, 0.0329266000, 0.0328988000, 0.0328716000, 0.0328451000, 0.0328194000, 0.0327944000, 0.0327702000, 0.0327468000, 0.0327243000, 0.0327026000, 
2023-07-10, 0.0497169000, 0.0515963000, 0.0524783000, 0.0533604000, 0.0492119000, 0.0481594000, 0.0470614000, 0.0459626000, 0.0448926000, 0.0438711000, 0.0429106000, 0.0420184000, 0.0411980000, 0.0404502000, 0.0397736000, 0.0391653000, 0.0386216000, 0.0381380000, 0.0377098000, 0.0373320000, 0.0369998000, 0.0367085000, 0.0364537000, 0.0362310000, 0.0360367000, 0.0358671000, 0.0357190000, 0.0355896000, 0.0354761000, 0.0353764000, 0.0352884000, 0.0352104000, 0.0351407000, 0.0350781000, 0.0350215000, 0.0349699000, 0.0349225000, 0.0348785000, 0.0348376000, 0.0347991000, 0.0347627000, 0.0347280000, 0.0346949000, 0.0346631000, 0.0346324000, 0.0346027000, 0.0345739000, 0.0345459000, 0.0345186000, 0.0344919000, 0.0344659000, 0.0344404000, 0.0344154000, 0.0343908000, 0.0343667000, 0.0343429000, 0.0343194000, 0.0342962000, 0.0342732000, 0.0342504000, 0.0342277000, 0.0342051000, 0.0341824000, 0.0341598000, 0.0341370000, 0.0341141000, 0.0340910000, 0.0340677000, 0.0340441000, 0.0340202000, 0.0339959000, 0.0339713000, 0.0339462000, 0.0339207000, 0.0338946000, 0.0338681000, 0.0338411000, 0.0338136000, 0.0337855000, 0.0337569000, 0.0337278000, 0.0336981000, 0.0336679000, 0.0336373000, 0.0336062000, 0.0335746000, 0.0335425000, 0.0335101000, 0.0334773000, 0.0334441000, 0.0334107000, 0.0333770000, 0.0333430000, 0.0333089000, 0.0332747000, 0.0332403000, 0.0332059000, 0.0331715000, 0.0331372000, 0.0331030000, 0.0330689000, 0.0330350000, 0.0330013000, 0.0329680000, 0.0329350000, 0.0329023000, 0.0328701000, 0.0328384000, 0.0328072000, 0.0327766000, 0.0327466000, 0.0327172000, 0.0326885000, 0.0326606000, 0.0326334000, 0.0326070000, 0.0325814000, 0.0325567000, 0.0325329000, 0.0325100000, 
2023-07-11, 0.0497567000, 0.0516735000, 0.0525685000, 0.0534635000, 0.0497552000, 0.0487506000, 0.0476718000, 0.0465718000, 0.0454869000, 0.0444417000, 0.0434528000, 0.0425304000, 0.0416798000, 0.0409032000, 0.0401998000, 0.0395672000, 0.0390019000, 0.0384991000, 0.0380541000, 0.0376615000, 0.0373164000, 0.0370135000, 0.0367482000, 0.0365160000, 0.0363127000, 0.0361345000, 0.0359781000, 0.0358403000, 0.0357186000, 0.0356104000, 0.0355139000, 0.0354271000, 0.0353486000, 0.0352771000, 0.0352115000, 0.0351509000, 0.0350945000, 0.0350417000, 0.0349920000, 0.0349449000, 0.0349003000, 0.0348577000, 0.0348171000, 0.0347782000, 0.0347408000, 0.0347050000, 0.0346706000, 0.0346376000, 0.0346059000, 0.0345753000, 0.0345460000, 0.0345178000, 0.0344906000, 0.0344645000, 0.0344393000, 0.0344150000, 0.0343914000, 0.0343686000, 0.0343465000, 0.0343249000, 0.0343038000, 0.0342831000, 0.0342627000, 0.0342426000, 0.0342226000, 0.0342026000, 0.0341826000, 0.0341625000, 0.0341422000, 0.0341217000, 0.0341008000, 0.0340796000, 0.0340579000, 0.0340357000, 0.0340130000, 0.0339897000, 0.0339658000, 0.0339412000, 0.0339160000, 0.0338901000, 0.0338635000, 0.0338362000, 0.0338083000, 0.0337796000, 0.0337503000, 0.0337203000, 0.0336898000, 0.0336586000, 0.0336268000, 0.0335946000, 0.0335618000, 0.0335286000, 0.0334950000, 0.0334610000, 0.0334267000, 0.0333922000, 0.0333575000, 0.0333226000, 0.0332877000, 0.0332527000, 0.0332178000, 0.0331829000, 0.0331482000, 0.0331137000, 0.0330794000, 0.0330454000, 0.0330119000, 0.0329787000, 0.0329460000, 0.0329139000, 0.0328823000, 0.0328514000, 0.0328211000, 0.0327915000, 0.0327627000, 0.0327348000, 0.0327076000, 0.0326813000, 0.0326560000, 0.0326316000, 
2023-07-12, 0.0504077000, 0.0517813000, 0.0525379000, 0.0532946000, 0.0486891000, 0.0475234000, 0.0463381000, 0.0451729000, 0.0440531000, 0.0429947000, 0.0420073000, 0.0410959000, 0.0402620000, 0.0395046000, 0.0388211000, 0.0382078000, 0.0376602000, 0.0371732000, 0.0367418000, 0.0363608000, 0.0360254000, 0.0357306000, 0.0354722000, 0.0352458000, 0.0350478000, 0.0348746000, 0.0347232000, 0.0345908000, 0.0344748000, 0.0343732000, 0.0342840000, 0.0342056000, 0.0341364000, 0.0340753000, 0.0340211000, 0.0339730000, 0.0339301000, 0.0338917000, 0.0338574000, 0.0338266000, 0.0337988000, 0.0337738000, 0.0337512000, 0.0337308000, 0.0337123000, 0.0336955000, 0.0336803000, 0.0336664000, 0.0336538000, 0.0336423000, 0.0336318000, 0.0336221000, 0.0336131000, 0.0336048000, 0.0335969000, 0.0335894000, 0.0335822000, 0.0335751000, 0.0335681000, 0.0335611000, 0.0335539000, 0.0335465000, 0.0335388000, 0.0335306000, 0.0335220000, 0.0335128000, 0.0335029000, 0.0334924000, 0.0334810000, 0.0334689000, 0.0334558000, 0.0334419000, 0.0334270000, 0.0334111000, 0.0333942000, 0.0333763000, 0.0333573000, 0.0333373000, 0.0333163000, 0.0332942000, 0.0332711000, 0.0332470000, 0.0332220000, 0.0331960000, 0.0331691000, 0.0331413000, 0.0331128000, 0.0330834000, 0.0330533000, 0.0330225000, 0.0329911000, 0.0329592000, 0.0329267000, 0.0328938000, 0.0328605000, 0.0328270000, 0.0327931000, 0.0327591000, 0.0327249000, 0.0326907000, 0.0326565000, 0.0326224000, 0.0325884000, 0.0325546000, 0.0325211000, 0.0324878000, 0.0324550000, 0.0324226000, 0.0323907000, 0.0323594000, 0.0323286000, 0.0322985000, 0.0322691000, 0.0322405000, 0.0322126000, 0.0321855000, 0.0321594000, 0.0321341000, 0.0321098000, 0.0320864000, 
2023-07-13, 0.0504060000, 0.0516644000, 0.0524053000, 0.0531463000, 0.0479112000, 0.0466572000, 0.0454129000, 0.0442101000, 0.0430683000, 0.0419988000, 0.0410077000, 0.0400973000, 0.0392673000, 0.0385155000, 0.0378384000, 0.0372316000, 0.0366904000, 0.0362096000, 0.0357841000, 0.0354089000, 0.0350791000, 0.0347900000, 0.0345374000, 0.0343173000, 0.0341259000, 0.0339599000, 0.0338164000, 0.0336925000, 0.0335859000, 0.0334943000, 0.0334158000, 0.0333489000, 0.0332918000, 0.0332435000, 0.0332026000, 0.0331683000, 0.0331397000, 0.0331159000, 0.0330964000, 0.0330805000, 0.0330679000, 0.0330580000, 0.0330504000, 0.0330450000, 0.0330412000, 0.0330389000, 0.0330379000, 0.0330379000, 0.0330388000, 0.0330403000, 0.0330423000, 0.0330447000, 0.0330473000, 0.0330500000, 0.0330527000, 0.0330552000, 0.0330575000, 0.0330594000, 0.0330608000, 0.0330616000, 0.0330619000, 0.0330614000, 0.0330601000, 0.0330579000, 0.0330548000, 0.0330507000, 0.0330455000, 0.0330393000, 0.0330319000, 0.0330233000, 0.0330136000, 0.0330026000, 0.0329904000, 0.0329770000, 0.0329623000, 0.0329464000, 0.0329293000, 0.0329109000, 0.0328913000, 0.0328706000, 0.0328487000, 0.0328257000, 0.0328016000, 0.0327765000, 0.0327504000, 0.0327234000, 0.0326955000, 0.0326667000, 0.0326372000, 0.0326070000, 0.0325761000, 0.0325447000, 0.0325127000, 0.0324803000, 0.0324475000, 0.0324144000, 0.0323810000, 0.0323475000, 0.0323138000, 0.0322801000, 0.0322464000, 0.0322128000, 0.0321793000, 0.0321460000, 0.0321130000, 0.0320803000, 0.0320480000, 0.0320162000, 0.0319848000, 0.0319541000, 0.0319239000, 0.0318943000, 0.0318655000, 0.0318374000, 0.0318100000, 0.0317836000, 0.0317579000, 0.0317332000, 0.0317094000, 0.0316865000, 
2023-07-14, 0.0504268000, 0.0517045000, 0.0524786000, 0.0532527000, 0.0484833000, 0.0472615000, 0.0460354000, 0.0448410000, 0.0437006000, 0.0426274000, 0.0416290000, 0.0407088000, 0.0398671000, 0.0391023000, 0.0384112000, 0.0377899000, 0.0372337000, 0.0367377000, 0.0362968000, 0.0359061000, 0.0355607000, 0.0352562000, 0.0349881000, 0.0347526000, 0.0345460000, 0.0343650000, 0.0342065000, 0.0340679000, 0.0339468000, 0.0338411000, 0.0337488000, 0.0336682000, 0.0335980000, 0.0335369000, 0.0334837000, 0.0334375000, 0.0333974000, 0.0333627000, 0.0333328000, 0.0333071000, 0.0332850000, 0.0332663000, 0.0332504000, 0.0332372000, 0.0332262000, 0.0332172000, 0.0332100000, 0.0332043000, 0.0331999000, 0.0331967000, 0.0331945000, 0.0331930000, 0.0331922000, 0.0331918000, 0.0331918000, 0.0331920000, 0.0331923000, 0.0331924000, 0.0331924000, 0.0331921000, 0.0331914000, 0.0331901000, 0.0331882000, 0.0331856000, 0.0331822000, 0.0331779000, 0.0331727000, 0.0331665000, 0.0331592000, 0.0331508000, 0.0331412000, 0.0331304000, 0.0331184000, 0.0331052000, 0.0330907000, 0.0330749000, 0.0330579000, 0.0330396000, 0.0330200000, 0.0329993000, 0.0329773000, 0.0329542000, 0.0329299000, 0.0329046000, 0.0328782000, 0.0328508000, 0.0328225000, 0.0327933000, 0.0327632000, 0.0327324000, 0.0327009000, 0.0326688000, 0.0326360000, 0.0326028000, 0.0325692000, 0.0325352000, 0.0325009000, 0.0324664000, 0.0324318000, 0.0323971000, 0.0323624000, 0.0323278000, 0.0322933000, 0.0322590000, 0.0322249000, 0.0321912000, 0.0321579000, 0.0321251000, 0.0320928000, 0.0320610000, 0.0320299000, 0.0319994000, 0.0319697000, 0.0319407000, 0.0319125000, 0.0318852000, 0.0318589000, 0.0318334000, 0.0318089000, 0.0317855000, 
2023-07-17, 0.0505730000, 0.0520012000, 0.0527706000, 0.0535400000, 0.0487863000, 0.0475710000, 0.0463504000, 0.0451609000, 0.0440246000, 0.0429551000, 0.0419597000, 0.0410420000, 0.0402021000, 0.0394386000, 0.0387482000, 0.0381270000, 0.0375703000, 0.0370732000, 0.0366307000, 0.0362379000, 0.0358901000, 0.0355826000, 0.0353113000, 0.0350723000, 0.0348619000, 0.0346770000, 0.0345145000, 0.0343718000, 0.0342467000, 0.0341369000, 0.0340407000, 0.0339564000, 0.0338826000, 0.0338181000, 0.0337618000, 0.0337127000, 0.0336700000, 0.0336330000, 0.0336010000, 0.0335735000, 0.0335501000, 0.0335303000, 0.0335136000, 0.0334999000, 0.0334887000, 0.0334798000, 0.0334729000, 0.0334678000, 0.0334642000, 0.0334621000, 0.0334611000, 0.0334610000, 0.0334618000, 0.0334632000, 0.0334651000, 0.0334672000, 0.0334696000, 0.0334719000, 0.0334741000, 0.0334761000, 0.0334777000, 0.0334788000, 0.0334792000, 0.0334790000, 0.0334780000, 0.0334760000, 0.0334731000, 0.0334691000, 0.0334640000, 0.0334577000, 0.0334503000, 0.0334415000, 0.0334315000, 0.0334201000, 0.0334074000, 0.0333934000, 0.0333780000, 0.0333612000, 0.0333432000, 0.0333238000, 0.0333032000, 0.0332813000, 0.0332582000, 0.0332339000, 0.0332085000, 0.0331821000, 0.0331546000, 0.0331262000, 0.0330968000, 0.0330666000, 0.0330357000, 0.0330041000, 0.0329718000, 0.0329390000, 0.0329057000, 0.0328720000, 0.0328380000, 0.0328038000, 0.0327693000, 0.0327347000, 0.0327002000, 0.0326656000, 0.0326311000, 0.0325969000, 0.0325629000, 0.0325292000, 0.0324958000, 0.0324629000, 0.0324305000, 0.0323987000, 0.0323675000, 0.0323369000, 0.0323071000, 0.0322780000, 0.0322498000, 0.0322224000, 0.0321959000, 0.0321704000, 0.0321458000, 0.0321222000, 
2023-07-18, 0.0506029000, 0.0519871000, 0.0527520000, 0.0535168000, 0.0484803000, 0.0472339000, 0.0459893000, 0.0447815000, 0.0436317000, 0.0425526000, 0.0415512000, 0.0406303000, 0.0397900000, 0.0390283000, 0.0383418000, 0.0377261000, 0.0371764000, 0.0366876000, 0.0362543000, 0.0358717000, 0.0355346000, 0.0352385000, 0.0349789000, 0.0347518000, 0.0345536000, 0.0343809000, 0.0342306000, 0.0341000000, 0.0339868000, 0.0338887000, 0.0338039000, 0.0337308000, 0.0336678000, 0.0336137000, 0.0335674000, 0.0335280000, 0.0334945000, 0.0334662000, 0.0334426000, 0.0334230000, 0.0334070000, 0.0333941000, 0.0333840000, 0.0333764000, 0.0333709000, 0.0333673000, 0.0333653000, 0.0333647000, 0.0333654000, 0.0333670000, 0.0333695000, 0.0333726000, 0.0333762000, 0.0333802000, 0.0333843000, 0.0333886000, 0.0333927000, 0.0333966000, 0.0334002000, 0.0334034000, 0.0334060000, 0.0334079000, 0.0334091000, 0.0334094000, 0.0334088000, 0.0334072000, 0.0334045000, 0.0334007000, 0.0333957000, 0.0333894000, 0.0333819000, 0.0333730000, 0.0333628000, 0.0333512000, 0.0333383000, 0.0333240000, 0.0333083000, 0.0332913000, 0.0332730000, 0.0332533000, 0.0332323000, 0.0332101000, 0.0331867000, 0.0331621000, 0.0331364000, 0.0331096000, 0.0330818000, 0.0330531000, 0.0330234000, 0.0329930000, 0.0329618000, 0.0329299000, 0.0328974000, 0.0328643000, 0.0328308000, 0.0327969000, 0.0327627000, 0.0327282000, 0.0326935000, 0.0326588000, 0.0326240000, 0.0325893000, 0.0325546000, 0.0325202000, 0.0324860000, 0.0324521000, 0.0324185000, 0.0323855000, 0.0323529000, 0.0323209000, 0.0322895000, 0.0322587000, 0.0322287000, 0.0321994000, 0.0321709000, 0.0321433000, 0.0321166000, 0.0320908000, 0.0320660000, 0.0320422000, 
2023-07-19, 0.0505980000, 0.0519780000, 0.0527656000, 0.0535532000, 0.0484114000, 0.0471366000, 0.0458684000, 0.0446405000, 0.0434735000, 0.0423794000, 0.0413646000, 0.0404318000, 0.0395808000, 0.0388094000, 0.0381142000, 0.0374908000, 0.0369344000, 0.0364398000, 0.0360017000, 0.0356150000, 0.0352747000, 0.0349761000, 0.0347147000, 0.0344864000, 0.0342874000, 0.0341142000, 0.0339638000, 0.0338332000, 0.0337200000, 0.0336220000, 0.0335371000, 0.0334636000, 0.0334000000, 0.0333449000, 0.0332972000, 0.0332558000, 0.0332198000, 0.0331886000, 0.0331614000, 0.0331377000, 0.0331169000, 0.0330988000, 0.0330828000, 0.0330688000, 0.0330564000, 0.0330454000, 0.0330355000, 0.0330267000, 0.0330187000, 0.0330114000, 0.0330046000, 0.0329983000, 0.0329923000, 0.0329865000, 0.0329808000, 0.0329751000, 0.0329694000, 0.0329635000, 0.0329574000, 0.0329510000, 0.0329441000, 0.0329369000, 0.0329291000, 0.0329207000, 0.0329117000, 0.0329020000, 0.0328915000, 0.0328803000, 0.0328683000, 0.0328554000, 0.0328416000, 0.0328269000, 0.0328113000, 0.0327947000, 0.0327772000, 0.0327587000, 0.0327393000, 0.0327190000, 0.0326976000, 0.0326754000, 0.0326523000, 0.0326283000, 0.0326034000, 0.0325777000, 0.0325512000, 0.0325240000, 0.0324961000, 0.0324675000, 0.0324383000, 0.0324085000, 0.0323782000, 0.0323475000, 0.0323163000, 0.0322848000, 0.0322530000, 0.0322209000, 0.0321887000, 0.0321563000, 0.0321239000, 0.0320914000, 0.0320590000, 0.0320267000, 0.0319946000, 0.0319626000, 0.0319310000, 0.0318997000, 0.0318687000, 0.0318382000, 0.0318082000, 0.0317786000, 0.0317497000, 0.0317213000, 0.0316937000, 0.0316667000, 0.0316404000, 0.0316150000, 0.0315903000, 0.0315665000, 0.0315436000, 0.0315215000, 
2023-07-20, 0.0506616000, 0.0522740000, 0.0529785000, 0.0536830000, 0.0493805000, 0.0481936000, 0.0469836000, 0.0457936000, 0.0446503000, 0.0435704000, 0.0425636000, 0.0416350000, 0.0407860000, 0.0400157000, 0.0393214000, 0.0386993000, 0.0381448000, 0.0376529000, 0.0372183000, 0.0368358000, 0.0365004000, 0.0362072000, 0.0359515000, 0.0357290000, 0.0355359000, 0.0353685000, 0.0352235000, 0.0350980000, 0.0349893000, 0.0348953000, 0.0348137000, 0.0347428000, 0.0346811000, 0.0346271000, 0.0345798000, 0.0345380000, 0.0345009000, 0.0344679000, 0.0344381000, 0.0344113000, 0.0343867000, 0.0343642000, 0.0343434000, 0.0343241000, 0.0343059000, 0.0342887000, 0.0342724000, 0.0342568000, 0.0342418000, 0.0342274000, 0.0342133000, 0.0341995000, 0.0341860000, 0.0341727000, 0.0341595000, 0.0341463000, 0.0341331000, 0.0341198000, 0.0341064000, 0.0340928000, 0.0340790000, 0.0340649000, 0.0340504000, 0.0340355000, 0.0340202000, 0.0340044000, 0.0339880000, 0.0339711000, 0.0339536000, 0.0339354000, 0.0339166000, 0.0338971000, 0.0338769000, 0.0338559000, 0.0338342000, 0.0338118000, 0.0337886000, 0.0337647000, 0.0337401000, 0.0337147000, 0.0336886000, 0.0336618000, 0.0336344000, 0.0336063000, 0.0335775000, 0.0335482000, 0.0335183000, 0.0334880000, 0.0334571000, 0.0334258000, 0.0333941000, 0.0333621000, 0.0333298000, 0.0332972000, 0.0332645000, 0.0332316000, 0.0331986000, 0.0331656000, 0.0331326000, 0.0330997000, 0.0330668000, 0.0330342000, 0.0330018000, 0.0329696000, 0.0329378000, 0.0329064000, 0.0328753000, 0.0328448000, 0.0328148000, 0.0327853000, 0.0327564000, 0.0327282000, 0.0327006000, 0.0326738000, 0.0326478000, 0.0326225000, 0.0325980000, 0.0325745000, 0.0325518000, 0.0325300000, 
